filename,topic,outlet,article,likes,shares,comments,nv1,proximity,clickbait,direction,personalization,filename_surveycompany
"tax_nettavisen_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,nettavisen,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,05416.png
tax_klassekampen_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,klassekampen,23,23,7,432,neutral,Norway,False,lesstax,False,05501.png
tax_nrk_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nrk,23,23,987,432,neutral,Norway,False,lesstax,False,05536.png
tax_klassekampen_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,klassekampen,23,23,7,4,neutral,Norway,False,lesstax,False,05644.png
tax_vg_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,vg,23,23,7,432,neutral,Norway,False,lesstax,False,05679.png
tax_aftenposten_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,aftenposten,23,23,987,4,neutral,Norway,False,lesstax,False,05688.png
"tax_nrk_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,nrk,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,05738.png
"tax_aftenposten_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,aftenposten,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,05756.png
tax_nettavisen_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nettavisen,23,23,7,432,neutral,Norway,False,lesstax,False,06003.png
"tax_aftenposten_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,aftenposten,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,06046.png
"tax_klassekampen_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,klassekampen,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,06079.png
"tax_nrk_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,nrk,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,06119.png
tax_nrk_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,nrk,23,23,7,4,neutral,Norway,False,lesstax,False,06120.png
tax_aftenposten_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,aftenposten,23,23,7,432,neutral,Norway,False,lesstax,False,06187.png
tax_aftenposten_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,aftenposten,23,23,7,4,neutral,Norway,False,lesstax,False,06347.png
tax_nettavisen_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,nettavisen,23,23,7,4,neutral,Norway,False,lesstax,False,06358.png
"tax_dagbladet_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,dagbladet,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,06431.png
"tax_nettavisen_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,nettavisen,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,06515.png
tax_dagbladet_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,dagbladet,23,23,7,4,neutral,Norway,False,lesstax,False,06683.png
"tax_klassekampen_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,klassekampen,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,06694.png
"tax_resett_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,resett,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,06701.png
"tax_aftenposten_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,aftenposten,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,06717.png
"tax_dagbladet_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,dagbladet,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,06719.png
"tax_klassekampen_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,klassekampen,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,06735.png
"tax_vg_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,vg,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,07014.png
tax_resett_23_23 liker_7 delinger_4 kommentarer_cropped.png,tax,resett,23,23,7,4,neutral,Norway,False,lesstax,False,07037.png
tax_klassekampen_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,klassekampen,23,23,987,4,neutral,Norway,False,lesstax,False,07055.png
tax_nrk_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nrk,23,23,987,4,neutral,Norway,False,lesstax,False,07081.png
"tax_klassekampen_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,klassekampen,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,07082.png
tax_resett_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,resett,23,23,987,4,neutral,Norway,False,lesstax,False,07091.png
tax_dagbladet_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,dagbladet,23,23,7,432,neutral,Norway,False,lesstax,False,07128.png
tax_aftenposten_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,aftenposten,23,23,987,432,neutral,Norway,False,lesstax,False,07134.png
tax_nettavisen_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nettavisen,23,23,987,4,neutral,Norway,False,lesstax,False,07165.png
"tax_vg_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,vg,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,07193.png
"tax_nrk_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,nrk,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,07202.png
tax_resett_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,resett,23,23,987,432,neutral,Norway,False,lesstax,False,07256.png
"tax_aftenposten_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,aftenposten,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,07356.png
"tax_resett_23_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,resett,23,"6,7k",7,432,neutral,Norway,False,lesstax,False,07408.png
tax_dagbladet_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,dagbladet,23,23,987,432,neutral,Norway,False,lesstax,False,07447.png
tax_klassekampen_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,klassekampen,23,23,987,432,neutral,Norway,False,lesstax,False,07470.png
tax_vg_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,vg,23,23,987,432,neutral,Norway,False,lesstax,False,07503.png
tax_nettavisen_23_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nettavisen,23,23,987,432,neutral,Norway,False,lesstax,False,07603.png
tax_vg_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,vg,23,23,987,4,neutral,Norway,False,lesstax,False,07621.png
tax_resett_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,resett,23,23,7,432,neutral,Norway,False,lesstax,False,07728.png
"tax_resett_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,resett,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,07734.png
"tax_nettavisen_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,nettavisen,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,07845.png
tax_nrk_23_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nrk,23,23,7,432,neutral,Norway,False,lesstax,False,07854.png
"tax_vg_23_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,vg,23,"6,7k",7,4,neutral,Norway,False,lesstax,False,07939.png
"tax_nrk_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,nrk,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,07998.png
"tax_dagbladet_23_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,dagbladet,23,"6,7k",987,432,neutral,Norway,False,lesstax,False,08020.png
tax_dagbladet_23_23 liker_987 delinger_4 kommentarer_cropped.png,tax,dagbladet,23,23,987,4,neutral,Norway,False,lesstax,False,08033.png
"tax_vg_23_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,vg,23,"6,7k",987,4,neutral,Norway,False,lesstax,False,08037.png
"tax_klassekampen_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,klassekampen,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,05481.png
tax_nettavisen_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nettavisen,24,23,987,432,neutral,Netherlands,True,moretax,True,05486.png
tax_aftenposten_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,aftenposten,24,23,987,432,neutral,Netherlands,True,moretax,True,05578.png
tax_resett_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,resett,24,23,987,432,neutral,Netherlands,True,moretax,True,05661.png
tax_resett_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,resett,24,23,987,4,neutral,Netherlands,True,moretax,True,05770.png
"tax_nrk_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,nrk,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,05783.png
tax_dagbladet_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,dagbladet,24,23,7,432,neutral,Netherlands,True,moretax,True,05803.png
"tax_aftenposten_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,aftenposten,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,05804.png
"tax_vg_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,vg,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,05882.png
"tax_vg_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,vg,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,06116.png
"tax_dagbladet_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,dagbladet,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,06146.png
"tax_dagbladet_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,dagbladet,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,06369.png
tax_nettavisen_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nettavisen,24,23,7,432,neutral,Netherlands,True,moretax,True,06387.png
"tax_nettavisen_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,nettavisen,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,06412.png
"tax_nrk_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,nrk,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,06473.png
"tax_vg_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,vg,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,06489.png
tax_nrk_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nrk,24,23,7,432,neutral,Netherlands,True,moretax,True,06526.png
"tax_nrk_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,nrk,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,06555.png
"tax_klassekampen_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,klassekampen,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,06622.png
tax_vg_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,vg,24,23,7,4,neutral,Netherlands,True,moretax,True,06623.png
"tax_klassekampen_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,klassekampen,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,06745.png
tax_nettavisen_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,nettavisen,24,23,7,4,neutral,Netherlands,True,moretax,True,06815.png
"tax_aftenposten_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,aftenposten,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,06826.png
tax_dagbladet_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,dagbladet,24,23,987,4,neutral,Netherlands,True,moretax,True,06909.png
tax_dagbladet_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,dagbladet,24,23,7,4,neutral,Netherlands,True,moretax,True,06927.png
"tax_nrk_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,nrk,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,06938.png
"tax_resett_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,resett,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,06955.png
"tax_dagbladet_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,dagbladet,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,06969.png
"tax_resett_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,resett,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,06989.png
tax_dagbladet_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,dagbladet,24,23,987,432,neutral,Netherlands,True,moretax,True,06991.png
"tax_dagbladet_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,dagbladet,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,07008.png
"tax_resett_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,resett,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,07104.png
tax_klassekampen_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,klassekampen,24,23,7,432,neutral,Netherlands,True,moretax,True,07111.png
"tax_klassekampen_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,klassekampen,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,07150.png
tax_aftenposten_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,aftenposten,24,23,7,432,neutral,Netherlands,True,moretax,True,07211.png
tax_aftenposten_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,aftenposten,24,23,7,4,neutral,Netherlands,True,moretax,True,07229.png
"tax_nettavisen_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,nettavisen,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,07270.png
tax_klassekampen_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,klassekampen,24,23,987,4,neutral,Netherlands,True,moretax,True,07274.png
tax_klassekampen_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,klassekampen,24,23,987,432,neutral,Netherlands,True,moretax,True,07296.png
tax_nrk_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nrk,24,23,987,4,neutral,Netherlands,True,moretax,True,07300.png
tax_klassekampen_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,klassekampen,24,23,7,4,neutral,Netherlands,True,moretax,True,07319.png
tax_vg_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,vg,24,23,7,432,neutral,Netherlands,True,moretax,True,07386.png
"tax_aftenposten_24_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,aftenposten,24,"6,7k",7,4,neutral,Netherlands,True,moretax,True,07428.png
"tax_nettavisen_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,nettavisen,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,07439.png
"tax_aftenposten_24_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,aftenposten,24,"6,7k",7,432,neutral,Netherlands,True,moretax,True,07473.png
"tax_vg_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,vg,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,07550.png
tax_resett_24_23 liker_7 delinger_432 kommentarer_cropped.png,tax,resett,24,23,7,432,neutral,Netherlands,True,moretax,True,07588.png
tax_nrk_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nrk,24,23,987,432,neutral,Netherlands,True,moretax,True,07601.png
tax_nrk_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,nrk,24,23,7,4,neutral,Netherlands,True,moretax,True,07645.png
tax_vg_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,vg,24,23,987,4,neutral,Netherlands,True,moretax,True,07648.png
tax_vg_24_23 liker_987 delinger_432 kommentarer_cropped.png,tax,vg,24,23,987,432,neutral,Netherlands,True,moretax,True,07653.png
tax_aftenposten_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,aftenposten,24,23,987,4,neutral,Netherlands,True,moretax,True,07654.png
tax_resett_24_23 liker_7 delinger_4 kommentarer_cropped.png,tax,resett,24,23,7,4,neutral,Netherlands,True,moretax,True,07733.png
"tax_nettavisen_24_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,nettavisen,24,"6,7k",987,4,neutral,Netherlands,True,moretax,True,07750.png
"tax_resett_24_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,resett,24,"6,7k",987,432,neutral,Netherlands,True,moretax,True,07760.png
tax_nettavisen_24_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nettavisen,24,23,987,4,neutral,Netherlands,True,moretax,True,07828.png
tax_vg_25_23 liker_7 delinger_432 kommentarer_cropped.png,tax,vg,25,23,7,432,neutral,Netherlands,True,moretax,False,05403.png
tax_nrk_25_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nrk,25,23,987,4,neutral,Netherlands,True,moretax,False,05423.png
"tax_vg_25_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,vg,25,"6,7k",987,432,neutral,Netherlands,True,moretax,False,05429.png
"tax_nettavisen_25_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,nettavisen,25,"6,7k",987,432,neutral,Netherlands,True,moretax,False,05523.png
"tax_klassekampen_25_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,klassekampen,25,"6,7k",7,432,neutral,Netherlands,True,moretax,False,05541.png
tax_dagbladet_25_23 liker_987 delinger_4 kommentarer_cropped.png,tax,dagbladet,25,23,987,4,neutral,Netherlands,True,moretax,False,05575.png
"tax_resett_25_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,resett,25,"6,7k",987,4,neutral,Netherlands,True,moretax,False,05658.png
tax_nettavisen_25_23 liker_7 delinger_4 kommentarer_cropped.png,tax,nettavisen,25,23,7,4,neutral,Netherlands,True,moretax,False,05704.png
tax_dagbladet_25_23 liker_7 delinger_4 kommentarer_cropped.png,tax,dagbladet,25,23,7,4,neutral,Netherlands,True,moretax,False,05748.png
"tax_nettavisen_25_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,nettavisen,25,"6,7k",7,432,neutral,Netherlands,True,moretax,False,05776.png
tax_klassekampen_25_23 liker_987 delinger_4 kommentarer_cropped.png,tax,klassekampen,25,23,987,4,neutral,Netherlands,True,moretax,False,05789.png
"tax_dagbladet_25_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,dagbladet,25,"6,7k",7,432,neutral,Netherlands,True,moretax,False,05793.png
"tax_aftenposten_25_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,aftenposten,25,"6,7k",7,432,neutral,Netherlands,True,moretax,False,05836.png
"tax_vg_25_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,vg,25,"6,7k",987,4,neutral,Netherlands,True,moretax,False,05862.png
tax_aftenposten_25_23 liker_987 delinger_432 kommentarer_cropped.png,tax,aftenposten,25,23,987,432,neutral,Netherlands,True,moretax,False,05900.png
tax_aftenposten_25_23 liker_7 delinger_4 kommentarer_cropped.png,tax,aftenposten,25,23,7,4,neutral,Netherlands,True,moretax,False,06135.png
"tax_aftenposten_25_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,aftenposten,25,"6,7k",987,4,neutral,Netherlands,True,moretax,False,06144.png
"tax_nrk_25_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,nrk,25,"6,7k",987,4,neutral,Netherlands,True,moretax,False,06169.png
"tax_klassekampen_25_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,klassekampen,25,"6,7k",7,4,neutral,Netherlands,True,moretax,False,06271.png
"tax_nettavisen_25_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,nettavisen,25,"6,7k",7,4,neutral,Netherlands,True,moretax,False,06278.png
tax_resett_25_23 liker_987 delinger_4 kommentarer_cropped.png,tax,resett,25,23,987,4,neutral,Netherlands,True,moretax,False,06386.png
tax_klassekampen_25_23 liker_7 delinger_4 kommentarer_cropped.png,tax,klassekampen,25,23,7,4,neutral,Netherlands,True,moretax,False,06420.png
tax_nrk_25_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nrk,25,23,7,432,neutral,Netherlands,True,moretax,False,06564.png
"tax_dagbladet_25_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,dagbladet,25,"6,7k",987,432,neutral,Netherlands,True,moretax,False,06591.png
tax_nettavisen_25_23 liker_987 delinger_4 kommentarer_cropped.png,tax,nettavisen,25,23,987,4,neutral,Netherlands,True,moretax,False,06609.png
tax_nettavisen_25_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nettavisen,25,23,987,432,neutral,Netherlands,True,moretax,False,06650.png
tax_nettavisen_25_23 liker_7 delinger_432 kommentarer_cropped.png,tax,nettavisen,25,23,7,432,neutral,Netherlands,True,moretax,False,06665.png
tax_dagbladet_25_23 liker_987 delinger_432 kommentarer_cropped.png,tax,dagbladet,25,23,987,432,neutral,Netherlands,True,moretax,False,06734.png
tax_nrk_25_23 liker_987 delinger_432 kommentarer_cropped.png,tax,nrk,25,23,987,432,neutral,Netherlands,True,moretax,False,06747.png
"tax_dagbladet_25_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,dagbladet,25,"6,7k",7,4,neutral,Netherlands,True,moretax,False,06775.png
"tax_klassekampen_25_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,klassekampen,25,"6,7k",987,432,neutral,Netherlands,True,moretax,False,06814.png
"tax_vg_25_6,7k liker_7 delinger_432 kommentarer_cropped.png",tax,vg,25,"6,7k",7,432,neutral,Netherlands,True,moretax,False,06817.png
"tax_resett_25_6,7k liker_987 delinger_432 kommentarer_cropped.png",tax,resett,25,"6,7k",987,432,neutral,Netherlands,True,moretax,False,06944.png
"tax_aftenposten_25_6,7k liker_7 delinger_4 kommentarer_cropped.png",tax,aftenposten,25,"6,7k",7,4,neutral,Netherlands,True,moretax,False,06977.png
"tax_dagbladet_25_6,7k liker_987 delinger_4 kommentarer_cropped.png",tax,dagbladet,25,"6,7k",987,4,neutral,Netherlands,True,moretax,False,07005.png
